idx,osm_idx,lat,lon
417,42428723,40.7966367,-73.9704799
418,42428725,40.7972636,-73.9700162
419,42428728,40.7978923,-73.9695597
420,42428737,40.7985155,-73.9691051
421,42428742,40.7991535,-73.9686546
422,42428746,40.7998235,-73.9683098
423,42428760,40.8022515,-73.9679062
424,42428770,40.8036102,-73.9672442
425,42428782,40.8042152,-73.9667983
426,42428790,40.8048633,-73.9663136
427,42428799,40.8054904,-73.9658601
428,42428807,40.8061176,-73.9654027
429,42428814,40.8067507,-73.9649437
430,42428833,40.8073865,-73.9644893
431,42428844,40.8112551,-73.9616769
432,42428858,40.8151597,-73.9588371
433,42428863,40.8158098,-73.9583906
434,42428873,40.8176025,-73.957044
435,42428876,40.8182287,-73.9565816
436,42428892,40.8201617,-73.9551864
437,42428912,40.8214361,-73.9542488
438,42428913,40.8220717,-73.9537903
439,42428914,40.8226911,-73.9533268
440,42428917,40.8233117,-73.9528694
441,42428919,40.8239367,-73.9524172
442,42428922,40.8245675,-73.9519566
443,42428926,40.8251862,-73.9515057
444,42428928,40.8258004,-73.951049
445,42428931,40.8264888,-73.950564
446,42428934,40.8271527,-73.9500743
447,42428936,40.8277777,-73.9496148
448,42428939,40.8284002,-73.9491568
449,42428941,40.8290276,-73.9486953
450,42428944,40.8296454,-73.9482407
451,42428947,40.8302605,-73.9477882
452,42428951,40.8308954,-73.9473375
453,42428953,40.8315206,-73.946872
454,42428956,40.8328147,-73.9459388
455,42428958,40.8334848,-73.9454338
456,42428961,40.8341039,-73.9449852
457,42428962,40.8347297,-73.9445301
458,42428964,40.8359959,-73.9436514
459,42428965,40.8366143,-73.9431927
460,42428966,40.8372403,-73.9427148
461,42428967,40.837855,-73.942259
462,42428970,40.8384885,-73.9418259
463,42428973,40.8392425,-73.9412769
464,42428975,40.8399295,-73.9407749
465,42428978,40.8411223,-73.9398646
466,42428980,40.8416786,-73.9392999
467,42428984,40.8424468,-73.9392536
468,42428985,40.843223,-73.939177
469,42428989,40.843942,-73.939025
470,42428994,40.8446886,-73.9388653
471,42428998,40.8454318,-73.9386774
472,42429002,40.8462182,-73.9384437
473,42429006,40.8469437,-73.938228
474,42429011,40.8475489,-73.9380371
475,42429013,40.847711,-73.937975
476,42429017,40.8483876,-73.9376877
477,42429023,40.8489521,-73.9370618
478,42429029,40.8501764,-73.9357231
479,42429032,40.850774,-73.935426
480,42429035,40.851434,-73.935083
481,42429044,40.852058,-73.934776
