idx,osm_idx,lat,lon
448,4070607657,37.7123607,-122.4897723
449,2389216066,37.8020573,-122.2785633
450,831556633,37.8008945,-122.447971
451,242256974,37.7348605,-122.184038
452,420514907,37.7872548,-122.4316553
453,7304940695,37.7882232,-122.256879
454,678988961,37.7498539,-122.196574
455,52989137,37.741046,-122.1949917
456,8292175322,37.7346881,-122.4716689
457,828411479,37.8011852,-122.4534577
458,1735954074,37.7331932,-122.4713535
459,1735954082,37.7332814,-122.4713479
460,52989622,37.799546,-122.2786488
461,2236649167,37.782346,-122.4473094
462,1683001129,37.7413003,-122.3871557
463,678989612,37.754997,-122.1918002
464,678989619,37.7554429,-122.1922508
465,666931060,37.8101574,-122.1989992
466,4045442949,37.8025738,-122.4074383
467,4070609048,37.7115842,-122.4888713
468,678990002,37.757273,-122.1882469
469,678990008,37.7576987,-122.1886647
470,52990165,37.8091649,-122.2771625
471,52990173,37.7809313,-122.2386813
472,52990174,37.779715,-122.2384605
473,59805973,37.8773326,-122.2571464
474,59805976,37.8773936,-122.2569101
475,231248491,37.8006844,-122.2794115
476,2486735734,37.8063094,-122.2719357
477,52990846,37.8410402,-122.2590644
478,674272144,37.7693511,-122.180412
479,9680491479,37.7803909,-122.3990391
480,4044919943,37.7469574,-122.4720816
481,4044919945,37.74699,-122.4713414
482,9676297624,37.7767976,-122.4077965
483,4021327361,37.7751826,-122.5091152
484,4021327362,37.7811316,-122.5041773
485,4021327363,37.7714492,-122.5088429
486,4021327365,37.7715472,-122.5067012
487,4021327368,37.7753789,-122.5048322
488,4021327370,37.7714983,-122.5077713
489,4021327371,37.7718408,-122.5002761
490,4021327373,37.7751335,-122.510188
491,4021327374,37.771743,-122.5024219
492,4021327375,37.7718897,-122.4992046
493,4021327377,37.7813886,-122.4988209
494,4021327376,37.7719386,-122.4981329
