idx,osm_idx,lat,lon
549,42429830,40.7165394,-74.0066823
550,42429832,40.7171217,-74.0079572
551,42429833,40.717598,-74.009
552,42429838,40.707694,-74.010201
553,42429840,40.706953,-74.008996
554,42429842,40.706051,-74.007452
555,42429844,40.705624,-74.006766
556,42429874,40.743451,-73.988194
557,42429876,40.7427711,-73.9865977
558,42429888,40.7420643,-73.9849234
559,42429890,40.7414058,-73.9833636
560,42429896,40.7407284,-73.981759
561,42429900,40.7397899,-73.9795355
562,42429910,40.7392313,-73.9781935
563,42429918,40.738796,-73.977148
564,42429970,40.766767,-73.971189
565,42429971,40.7660912,-73.9695848
566,42429974,40.7653743,-73.9678596
567,42429976,40.7647323,-73.9663588
568,42429980,40.764057,-73.9647558
569,42429981,40.763113,-73.962515
570,42429986,40.7621165,-73.9601308
571,42429999,40.7754205,-73.9839608
572,42430004,40.7132584,-74.0092662
573,42430007,40.7138543,-74.0105666
574,42430009,40.714294,-74.011527
575,42430022,40.84715,-73.940787
576,42430023,40.847387,-73.940691
577,42430030,40.7206316,-73.9949663
578,42430034,40.7208958,-73.9957503
579,42430038,40.7211736,-73.9965747
580,42430041,40.7214509,-73.9973979
581,42430044,40.7215815,-73.9977854
582,42430050,40.774413,-73.9656245
583,42430052,40.7737351,-73.9640105
584,42430056,40.7729988,-73.9622579
585,42430060,40.7723778,-73.9607795
586,42430063,40.7717042,-73.9591761
587,42430068,40.7707623,-73.9569342
588,42430075,40.7697674,-73.9545659
589,42430102,40.7255633,-74.0045513
590,42430108,40.724267,-74.004739
591,42430115,40.7182987,-74.0053609
592,42430118,40.7190194,-74.0051717
593,42430122,40.7198568,-74.0051934
594,42430126,40.7206388,-74.0052198
595,42430131,40.721025,-74.005248
596,42430136,40.7222274,-74.0053546
597,42430143,40.723625,-74.004786
598,42430147,40.724173,-74.004575
599,42430154,40.725513,-74.004031
600,42430160,40.72625,-74.00373
601,42430164,40.726958,-74.003445
602,42430167,40.727664,-74.003155
603,42430187,40.7297532,-74.0021622
604,42430205,40.7305503,-74.0017
605,42430217,40.731065,-74.001413
606,42430231,40.731706,-74.000954
607,42430233,40.732315,-74.000511
608,42430235,40.732929,-74.000066
609,42430237,40.7336634,-73.9995234
610,42430241,40.734784,-73.998714
611,42430247,40.735391,-73.998274
612,42430249,40.736032,-73.997805
613,42430253,40.737361,-73.99684
614,42430255,40.738044,-73.996337
615,42430257,40.738686,-73.995874
616,42430259,40.739272,-73.995446
617,42430263,40.740442,-73.994593
618,42430265,40.741617,-73.993739
619,42430269,40.742233,-73.993292
620,42430271,40.742901,-73.992805
621,42430274,40.744186,-73.991871
622,42430277,40.7448072,-73.9914152
623,42430279,40.745421,-73.990968
624,42430282,40.746038,-73.990518
625,42430288,40.747277,-73.989617
626,42430292,40.7478958,-73.9891568
627,42430295,40.7485163,-73.9887
628,42430298,40.7491303,-73.9882543
629,42430304,40.7498158,-73.9877494
630,42430308,40.7504635,-73.9872829
631,42430311,40.751088,-73.9868238
632,42430314,40.7517,-73.986399
633,42430317,40.752317,-73.985947
634,42430320,40.752935,-73.985488
635,42430324,40.7535585,-73.9850397
636,42430329,40.754177,-73.984596
637,42430333,40.754842,-73.984118
638,42430338,40.755516,-73.983624
639,42430342,40.7561421,-73.9831665
640,42430344,40.7567712,-73.9827118
641,42430347,40.7573902,-73.9822537
642,42430350,40.7580163,-73.9817975
643,42430352,40.758645,-73.981341
644,42430356,40.7592744,-73.9808828
645,42430358,40.7599106,-73.9804176
646,42430361,40.7605248,-73.9799722
647,42430363,40.7611421,-73.9795173
648,42430367,40.761771,-73.979057
649,42430371,40.762396,-73.978601
650,42430375,40.763023,-73.9781397
651,42430378,40.7636462,-73.9776851
652,42430384,40.764324,-73.977196
653,42430390,40.7650275,-73.9766802
654,42430394,40.7656707,-73.9762208
655,42430468,40.7283942,-74.0030858
656,42430474,40.7910468,-73.9513728
657,42430477,40.7903177,-73.9496354
658,42430479,40.7896812,-73.9481484
659,42430482,40.7890027,-73.9465505
660,42430485,40.7880638,-73.9443183
661,42430488,40.7870603,-73.9419364
662,42430519,40.7174635,-74.0106317
663,42430521,40.7174024,-74.0100927
664,42430529,40.7172851,-74.0090579
665,42430535,40.7141186,-74.0034172
666,42430550,40.716013,-74.0070959
667,42430557,40.7166018,-74.0083657
668,42430571,40.7169452,-74.0091064
669,42430589,40.7488769,-74.006932
670,42430594,40.7501781,-74.0060705
671,42430597,40.7507886,-74.0056363
672,42430600,40.7513932,-74.0051843
673,42430603,40.7520155,-74.0047377
674,42430607,40.7532728,-74.003806
675,42430629,40.7551201,-74.0024742
676,42430633,40.7557911,-74.0019943
677,42430639,40.7564655,-74.0015087
678,42430643,40.7570801,-74.0010659
679,42430646,40.7576816,-74.0006308
680,42430651,40.7582984,-74.0001819
681,42430664,40.7595272,-73.9992282
682,42430669,40.7601488,-73.9988039
