src,dst,osm_src,osm_dst,length,highway,maxspeed,lanes,oneway,speed_kph,free_flow_time_s,capacity_vph
73,3292,42423307,370892861,732.3925116321113,motorway,40.0,3,True,40,65.91532604689002,5400
74,4203,42423456,4602414021,3.4209283867246967,primary,25.0,4,True,25,0.4926136876883563,7200
74,75,42423456,42423514,116.28231891089347,motorway_link,25.0,1,True,25,16.74465392316866,1800
76,2870,42423549,42451712,114.75369126122786,motorway_link,,1,True,30,13.770442951347341,1800
76,63,42423549,42423039,530.5771113795411,motorway,40.0,3,True,40,47.7519400241587,5400
77,78,42423564,42423565,84.96555344993146,trunk,25.0,2,True,25,12.23503969679013,3600
77,3955,42423564,2711029280,153.06370635551156,primary,25.0,5,False,25,22.041173715193665,9000
77,1014,42423564,42432861,76.82084932298689,primary,25.0,6,False,25,11.062202302510112,10800
78,3072,42423565,42456041,151.1640202847569,residential,25.0,3,True,25,21.767618921004992,5400
78,4066,42423565,3785586748,46.136182582994685,trunk,25.0,2,True,25,6.6436102919512345,3600
79,3830,42423579,1775201764,252.52604765978543,trunk_link,25.0,1,True,25,36.3637508630091,1800
79,3829,42423579,1775176474,246.5732066465723,trunk,25.0,2,True,25,35.50654175710641,3600
80,4160,42423674,4347550074,164.86679216464307,secondary,,1,False,50,11.870409035854301,1800
80,703,42423674,42430394,273.0903364587744,secondary,,5,False,50,19.662504225031757,9000
80,1966,42423674,42440025,83.0893799339092,secondary,25.0,2,True,25,11.964870710482925,3600
81,3073,42423752,42456049,135.39097182482232,tertiary,,2,True,40,12.185187464234009,3600
81,4364,42423752,6744466013,80.13669793233042,trunk,,3,True,80,3.606151406954869,5400
82,146,42423774,42426865,117.78029750909963,motorway,40.0,4,True,40,10.600226775818967,7200
83,85,42423832,42423847,59.34413082077397,motorway_link,,1,True,30,7.121295698492876,1800
84,3534,42423836,593920879,26.681080297188732,unclassified,25.0,1,True,25,3.8420755627951775,1800
84,2593,42423836,42446506,79.94981868137174,secondary,25.0,2,True,25,11.51277389011753,3600
85,4015,42423847,3276524465,991.8852123126272,motorway,35.0,2,True,35,102.02247898072739,3600
86,3358,42423885,427804196,96.0672849735369,residential,,1,True,30,11.528074196824427,1800
86,2592,42423885,42446504,76.58671916305981,primary,25.0,5,True,25,11.028487559480613,9000
87,3316,42424025,371209940,236.89102922247912,motorway_link,,1,True,30,28.42692350669749,1800
87,4214,42424025,4779073677,28.949457009172,secondary,25.0,2,True,25,4.168721809320768,3600
88,3544,42424032,595245843,121.56272264974412,secondary,25.0,3,False,25,17.505032061563153,5400
88,784,42424032,42431004,115.65606132855854,secondary,25.0,4,False,25,16.65447283131243,7200
88,982,42424032,42432572,88.49314024136186,secondary,,1,False,50,6.371506097378053,1800
89,3307,42424089,371037237,36.203577539689846,trunk_link,,2,True,30,4.344429304762781,3600
89,3308,42424089,371037281,139.12983379411298,residential,25.0,1,True,25,20.034696066352268,1800
89,2233,42424089,42442961,79.48690915538317,primary,25.0,5,True,25,11.446114918375176,9000
90,2709,42424117,42448278,131.13677718959212,tertiary,25.0,4,False,25,18.883695915301264,7200
90,91,42424117,42424133,116.47167879671424,motorway_link,,1,True,30,13.976601455605708,1800
91,151,42424133,42427009,533.3074069562776,motorway,40.0,3,True,40,47.99766662606499,5400
92,93,42424142,42424145,122.07080831667417,motorway_link,,1,True,30,14.6484969980009,1800
92,4184,42424142,4562863353,101.82385218721467,residential,25.0,1,True,25,14.662634714958912,1800
93,1803,42424145,42438809,249.5885014823442,motorway,40.0,3,True,40,22.46296513341098,5400
94,1810,42424225,42438859,274.03661263264627,residential,25.0,2,False,25,39.46127221910106,3600
94,1292,42424225,42435301,85.33843644833712,secondary,25.0,4,False,25,12.288734848560544,7200
94,258,42424225,42427915,324.59754206271447,secondary,25.0,5,False,25,46.74204605703088,9000
95,3507,42424235,589927993,29.6498519146567,secondary,25.0,1,True,25,4.269578675710565,1800
95,3508,42424235,589927996,65.77168297035134,secondary,,1,True,50,4.735561173865296,1800
96,100,42424258,42424408,132.80887823176622,motorway_link,25.0,1,True,25,19.124478465374334,1800
96,97,42424258,42424334,133.74905078839322,motorway,25.0,3,True,25,19.259863313528623,5400
97,105,42424334,42424610,91.15229994197647,motorway_link,25.0,1,True,25,13.12593119164461,1800
97,98,42424334,42424347,36.78361405248826,motorway,25.0,2,True,25,5.29684042355831,3600
98,4102,42424347,4137021568,92.95446939825707,motorway_link,25.0,1,True,25,13.385443593349018,1800
98,99,42424347,42424354,25.114278402310767,motorway,25.0,2,True,25,3.6164560899327505,3600
99,4024,42424354,3567807957,99.60504140891294,motorway_link,25.0,1,True,25,14.343125962883462,1800
